id,date_posted,district,okrug,lat,lon,total_area,living_area,kitchen_area,rooms,floor,total_floors,building_year,building_type,ceiling_height,has_balcony,renovation,metro_station,metro_line,metro_distance_min,metro_distance_type,to_center_km,price_rub,price_per_sqm,mortgage_rate_at_listing,seller_type
S022864,2021-12-23,Sosenskoye,NAO,55.54328,37.43076,49.5,27.3,15.3,1,7,9,2020,monolith,2.7,True,cosmetic,Trubnaya,Lyublinsko-Dmitrovskaya,114,transport,26.28,5624000,113700,11.0,owner
S022865,2022-09-07,Bogorodskoye,VAO,55.81612,37.71658,60.3,37.2,13.8,2,3,9,2022,monolith,2.7,True,cosmetic,Trubnaya,Lyublinsko-Dmitrovskaya,36,transport,9.15,10851000,180000,12.0,owner
S022866,2021-04-01,Zelenograd,ZelAO,55.99063,37.1876,63.8,42.5,6.9,2,1,9,2006,brick,2.8,True,cosmetic,Filyovsky Park,Filyovskaya,134,transport,37.73,4209000,66000,11.0,owner
S022867,2025-11-18,Chertanovo Tsentralnoye,YuAO,55.63308,37.59137,52.3,29.5,11.1,1,18,22,2001,monolith,2.8,True,cosmetic,Universitet,Sokolnicheskaya,36,transport,13.56,7977000,152400,19.5,agency
S022868,2020-07-31,Golovinsky,SAO,55.85738,37.46237,89.4,51.9,10.9,3,10,22,2006,brick,2.7,True,euro,Rechnoy Vokzal,Zamoskvoretskaya,22,transport,15.18,14307000,160000,6.75,agency
S022869,2024-01-13,Dmitrovsky,SAO,55.88568,37.52403,62.4,39.8,7.7,2,14,17,1990,brick,2.8,True,cosmetic,Dinamo,Zamoskvoretskaya,45,transport,15.85,9074000,145400,18.5,agency
S022870,2025-09-17,Khoroshyovsky,SAO,55.7905,37.52137,100.6,65.3,19.6,5,3,5,2022,modern_panel,2.7,False,no_renovation,Polezhaevskaya,Tagansko-Krasnopresnenskaya,10,walk,7.43,28301000,281400,19.5,agency
S022871,2024-10-31,Begovoy,SAO,55.79552,37.5387,60.3,33.4,8.9,1,1,22,1965,panel,2.5,False,no_renovation,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,31,transport,6.91,10579000,175300,23.5,agency
S022872,2023-12-21,Izmaylovo,VAO,55.78935,37.77478,66.3,43.4,9.9,3,2,17,1968,brick,2.7,True,cosmetic,Rimskaya,Lyublinsko-Dmitrovskaya,35,transport,10.41,11510000,173600,15.5,agency
S022873,2025-07-30,Vostochnoye Izmaylovo,VAO,55.80041,37.80508,55.5,31.6,12.1,2,6,12,2021,monolith,3.0,True,no_renovation,Elektrozavodskaya,Arbatsko-Pokrovskaya,36,transport,12.63,8494000,152900,19.5,agency
S022874,2020-04-07,Izmaylovo,VAO,55.80204,37.76655,64.9,41.7,15.2,2,8,9,1981,brick,3.0,True,euro,Sukharevskaya,Kaluzhsko-Rizhskaya,42,transport,10.57,10259000,158100,6.75,agency
S022875,2022-03-16,Severnoye Butovo,YuZAO,55.58248,37.55313,56.2,34.0,6.3,2,7,9,1956,stalin,3.5,False,cosmetic,Krasnopresnenskaya,Koltsevaya,82,transport,19.53,11362000,202300,22.5,owner
S022876,2020-06-19,Tsaritsyno,YuAO,55.63133,37.70959,75.2,52.0,15.3,3,4,22,2019,modern_panel,2.5,False,designer,Okhotny Ryad,Sokolnicheskaya,66,transport,14.72,9738000,129500,6.75,owner
S022877,2024-09-22,Nagorny,YuAO,55.6465,37.63623,86.7,52.2,10.8,2,5,9,2003,modern_panel,2.7,True,cosmetic,Nagornaya,Serpukhovsko-Timiryazevskaya,7,walk,11.98,24083000,277900,18.5,agency
S022878,2024-06-21,Voskresenskoye,NAO,55.56085,37.41357,82.5,48.7,9.6,3,5,12,2002,modern_panel,3.2,True,no_renovation,Tyoply Stan,Kaluzhsko-Rizhskaya,37,transport,25.1,8297000,100600,18.5,agency
S022879,2021-05-17,Alekseevsky,SVAO,55.79899,37.68213,81.4,48.2,6.4,2,3,9,1965,panel,2.5,True,designer,Mayakovskaya,Zamoskvoretskaya,30,transport,6.31,15356000,188600,11.0,agency
S022880,2025-07-15,Izmaylovo,VAO,55.792,37.74589,70.2,45.9,13.6,2,6,9,1942,stalin,3.5,True,euro,Shosse Entuziastov,Kalininskaya,25,transport,8.9,21802000,310700,19.5,agency
S022881,2026-02-25,Danilovsky,YuAO,55.6864,37.62805,80.8,50.2,10.9,2,12,12,1958,khrushchev,2.5,False,cosmetic,Frunzenskaya,Sokolnicheskaya,21,transport,7.52,18683000,231200,19.5,owner
S022882,2025-06-20,Moskvorechye-Saburovo,YuAO,55.6511,37.6703,54.0,32.7,6.6,1,1,9,1972,khrushchev,2.7,True,designer,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,54,transport,11.84,8138000,150800,23.5,agency
S022883,2023-01-13,Arbat,CAO,55.7647,37.59224,50.6,28.0,11.2,1,5,9,2014,modern_panel,2.7,True,cosmetic,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,21,transport,2.15,24691000,488100,10.0,agency
S022884,2025-06-16,Rostokino,SVAO,55.84836,37.65744,83.8,48.2,14.2,3,5,9,2006,monolith,3.0,False,euro,Park Kultury,Koltsevaya,54,transport,10.75,19874000,237100,23.5,owner
S022885,2022-07-02,Krylatskoye,SZAO,55.77811,37.42414,70.3,44.6,10.8,2,5,9,2019,modern_panel,2.5,True,no_renovation,Polezhaevskaya,Tagansko-Krasnopresnenskaya,35,transport,12.59,13867000,197300,12.0,agency
S022886,2026-03-14,Strogino,SZAO,55.7965,37.40118,43.4,28.3,11.6,1,16,17,1941,stalin,3.2,True,no_renovation,Strogino,Arbatsko-Pokrovskaya,5,walk,14.53,15957000,367500,19.5,agency
S022887,2024-12-03,Beskudnikovsky,SAO,55.86464,37.54355,82.9,49.3,11.5,3,6,9,1961,khrushchev,2.8,True,cosmetic,Voykovskaya,Zamoskvoretskaya,32,transport,13.23,12615000,152100,23.5,agency
S022888,2022-07-12,Shchukino,SZAO,55.79978,37.46776,60.0,35.2,12.3,2,1,25,1981,panel,2.7,True,no_renovation,Shchukinskaya,Tagansko-Krasnopresnenskaya,6,walk,10.85,12305000,205100,12.0,owner
S022889,2020-01-26,Voronovskoye,TAO,55.28653,37.22706,84.1,56.7,12.1,3,5,5,1963,brick,3.0,False,cosmetic,Oktyabrskaya,Koltsevaya,221,transport,57.58,3313000,39400,8.5,agency
S022890,2025-02-01,Voronovskoye,TAO,55.30399,37.22342,113.4,75.2,20.0,5,5,5,1959,khrushchev,2.7,True,no_renovation,Smolenskaya (F),Filyovskaya,226,transport,55.93,4773000,42100,23.5,owner
S022891,2022-09-03,Severny,SVAO,55.90775,37.55648,56.0,38.7,14.1,2,5,17,2014,modern_panel,2.5,True,cosmetic,Aleksandrovsky Sad,Filyovskaya,83,transport,17.57,6576000,117500,12.0,owner
S022892,2024-12-06,Konkovo,YuZAO,55.64234,37.5215,76.9,50.4,11.7,2,7,22,1985,brick,3.0,True,euro,Delovoy Tsentr,MCC,52,transport,13.88,21704000,282300,23.5,owner
S022893,2025-08-11,Nagorny,YuAO,55.66409,37.60496,46.8,29.8,12.9,1,2,5,2023,monolith,2.8,True,euro,Universitet,Sokolnicheskaya,31,transport,10.04,10545000,225400,19.5,agency
S022894,2026-02-14,Krasnopakhorskoye,TAO,55.42992,37.27362,52.4,33.5,6.4,1,17,22,1939,stalin,3.5,True,euro,Tretyakovskaya,Kalininskaya,167,transport,42.12,4296000,82000,19.5,owner
S022895,2024-10-29,Pokrovskoye-Streshnevo,SZAO,55.81273,37.45799,58.1,38.9,8.8,2,1,5,1982,panel,2.8,True,no_renovation,Molodyozhnaya,Arbatsko-Pokrovskaya,43,transport,12.1,9490000,163300,23.5,owner
S022896,2021-06-20,Zyablikovo,YuAO,55.60903,37.75403,77.1,53.0,13.8,2,9,12,1971,brick,2.5,False,no_renovation,Novoslobodskaya,Koltsevaya,87,transport,18.15,7589000,98500,11.0,owner
S022897,2021-08-11,Orekhovo-Borisovo Severnoye,YuAO,55.63551,37.74414,78.9,51.4,14.0,3,2,5,2022,modern_panel,2.8,True,cosmetic,Leninsky Prospekt,Kaluzhsko-Rizhskaya,56,transport,15.27,8966000,113700,11.0,owner
S022898,2025-10-09,Nagatinsky Zaton,YuAO,55.68918,37.65753,92.0,51.2,18.0,4,1,17,2011,monolith,3.0,False,cosmetic,Oktyabrskaya,Koltsevaya,33,transport,7.56,17726000,192600,19.5,owner
S022899,2022-11-24,Arbat,CAO,55.74267,37.59357,46.6,26.4,9.6,1,3,12,1945,stalin,3.0,True,no_renovation,Chistye Prudy,Sokolnicheskaya,19,transport,2.11,23592000,505800,10.0,owner
S022900,2023-02-05,Konkovo,YuZAO,55.63495,37.50433,68.5,39.7,7.3,2,1,12,2006,modern_panel,2.8,True,cosmetic,Yugo-Zapadnaya,Sokolnicheskaya,19,transport,15.11,14895000,217500,10.0,agency
S022901,2023-08-12,Alekseevsky,SVAO,55.7893,37.67076,66.6,44.3,7.8,2,3,5,1979,brick,2.5,True,euro,Pervomayskaya,Arbatsko-Pokrovskaya,46,transport,5.03,16709000,250900,15.5,agency
S022902,2020-03-16,Konkovo,YuZAO,55.62957,37.5327,49.8,29.8,7.4,1,23,25,2005,modern_panel,2.5,True,cosmetic,Oktyabrskaya,Koltsevaya,48,transport,14.89,6782000,136200,8.5,owner
S022903,2024-04-30,Meshchansky,CAO,55.79739,37.63985,80.6,52.3,11.1,3,3,5,2012,modern_panel,2.5,False,euro,Teatralnaya,Zamoskvoretskaya,30,walk,4.98,30757000,381500,18.5,owner
S022904,2025-03-23,Presnensky,CAO,55.76527,37.52922,102.2,65.9,14.2,5,22,22,2006,monolith,2.7,True,cosmetic,Krasnopresnenskaya,Koltsevaya,3,walk,5.87,62718000,613600,23.5,agency
S022905,2024-03-07,Biryulyovo Zapadnoye,YuAO,55.58858,37.62015,52.8,31.9,11.0,2,11,25,2013,monolith,2.7,True,no_renovation,Tekstilshchiki,Tagansko-Krasnopresnenskaya,64,transport,18.38,7351000,139300,18.5,agency
S022906,2022-07-16,Preobrazhenskoye,VAO,55.81362,37.7423,56.4,34.9,11.0,1,1,12,2000,monolith,2.5,True,cosmetic,Elektrozavodskaya,Arbatsko-Pokrovskaya,21,transport,10.09,12062000,213900,12.0,agency
S022907,2024-10-26,Marfino,SVAO,55.83196,37.57827,55.8,35.2,10.4,1,2,5,2018,monolith,2.5,False,cosmetic,Novoslobodskaya,Koltsevaya,33,transport,9.08,9510000,170500,23.5,agency
S022908,2023-04-23,Khovrino,SAO,55.87296,37.52144,99.8,63.2,18.5,4,6,9,2004,modern_panel,2.8,True,euro,Rechnoy Vokzal,Zamoskvoretskaya,34,walk,14.62,15851000,158900,10.0,agency
S022909,2023-08-09,Chertanovo Yuzhnoye,YuAO,55.59567,37.60763,50.4,34.1,13.9,1,5,17,1996,brick,2.5,False,cosmetic,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,4,walk,17.61,9302000,184600,15.5,agency
S022910,2020-08-10,Metrogorodok,VAO,55.82219,37.71656,31.3,19.3,11.8,1,13,22,2011,monolith,2.8,True,no_renovation,Ulitsa Podbelskogo,Sokolnicheskaya,17,transport,9.67,4451000,142300,6.75,agency
S022911,2020-04-03,Zapadnoye Degunino,SAO,55.84776,37.53221,49.6,31.5,7.2,1,11,22,1984,brick,2.8,False,cosmetic,Rechnoy Vokzal,Zamoskvoretskaya,38,transport,11.81,5268000,106300,6.75,owner
S022912,2020-11-13,Marfino,SVAO,55.81883,37.56513,52.6,29.3,8.6,1,1,5,2005,modern_panel,2.7,True,cosmetic,Tretyakovskaya,Kalininskaya,50,transport,8.02,6218000,118300,6.75,agency
S022913,2020-04-27,Beskudnikovsky,SAO,55.88609,37.53082,84.1,52.5,13.6,3,21,22,1966,khrushchev,2.8,True,euro,Sviblovo,Kaluzhsko-Rizhskaya,31,transport,15.74,7713000,91700,6.75,agency
S022914,2022-06-25,Sokolinaya Gora,VAO,55.77523,37.75396,86.5,57.2,6.0,3,9,22,2002,monolith,3.0,True,cosmetic,Ulitsa Podbelskogo,Sokolnicheskaya,20,transport,8.66,17805000,205900,12.0,owner
S022915,2023-05-26,Sokolniki,VAO,55.80312,37.64611,45.5,27.4,12.0,2,9,9,1969,panel,2.8,False,designer,Sokolniki,Sokolnicheskaya,6,walk,5.7,14324000,315200,10.0,agency
S022916,2025-01-27,Obruchevsky,YuZAO,55.65956,37.52579,57.8,37.5,10.3,1,2,22,1970,khrushchev,3.0,False,cosmetic,Sukharevskaya,Kaluzhsko-Rizhskaya,59,transport,12.06,9439000,163200,23.5,agency
S022917,2020-02-29,Golovinsky,SAO,55.82811,37.47211,47.9,31.0,6.1,1,3,22,1964,khrushchev,2.8,False,euro,Polezhaevskaya,Tagansko-Krasnopresnenskaya,35,transport,12.43,5360000,112000,8.5,agency
S022918,2021-03-04,Novokosino,VAO,55.75405,37.83511,76.4,44.8,7.5,3,1,5,2024,modern_panel,2.7,True,cosmetic,Novogireyevo,Kalininskaya,16,transport,13.41,11291000,147800,6.75,agency
S022919,2024-10-26,Nagatinsky Zaton,YuAO,55.68834,37.66587,68.7,40.1,11.8,2,2,12,1951,stalin,3.0,True,designer,Chkalovskaya,Lyublinsko-Dmitrovskaya,39,transport,7.82,21892000,318800,23.5,agency
S022920,2021-02-21,Izmaylovo,VAO,55.78595,37.78815,60.5,34.0,11.9,1,5,12,2004,monolith,2.8,True,cosmetic,Tulskaya,Serpukhovsko-Timiryazevskaya,56,transport,11.06,10148000,167700,6.75,owner
S022921,2024-09-09,Meshchansky,CAO,55.77149,37.63092,74.6,52.1,7.6,2,10,12,1935,stalin,3.2,True,euro,Sretensky Bulvar,Lyublinsko-Dmitrovskaya,16,transport,2.06,51533000,690800,18.5,owner
S022922,2023-02-03,Savyolovsky,SAO,55.8109,37.5811,52.8,31.0,12.3,2,3,5,2013,monolith,2.7,True,designer,Smolenskaya (F),Filyovskaya,26,transport,6.81,16549000,313400,10.0,owner
S022923,2023-11-29,Ostankinsky,SVAO,55.81233,37.63818,77.5,43.8,11.1,2,9,12,2014,monolith,3.0,True,cosmetic,VDNKh,Kaluzhsko-Rizhskaya,15,walk,6.59,23668000,305500,15.5,agency
S022924,2020-07-21,Obruchevsky,YuZAO,55.67223,37.51875,54.9,37.2,8.9,1,9,9,2006,modern_panel,2.7,True,cosmetic,Leninsky Prospekt,Kaluzhsko-Rizhskaya,27,transport,11.11,9119000,166000,6.75,owner
S022925,2020-06-02,Shcherbinka,NAO,55.5007,37.55153,71.9,47.4,12.7,2,4,22,2003,brick,2.7,True,cosmetic,Troparyovo,Sokolnicheskaya,77,transport,28.49,5474000,76200,6.75,owner
S022926,2022-02-16,Meshchansky,CAO,55.78943,37.61841,70.2,45.3,8.6,3,6,12,1971,panel,3.2,True,cosmetic,Prospekt Mira,Koltsevaya,5,walk,3.95,26141000,372300,22.5,agency
S022927,2021-08-10,Maryina Roshcha,SVAO,55.79057,37.60325,69.3,45.1,11.7,1,6,12,1957,stalin,3.2,True,euro,Fili,Filyovskaya,40,transport,4.22,16461000,237600,11.0,owner
S022928,2020-12-28,Shchukino,SZAO,55.80395,37.43572,91.3,52.5,14.2,4,1,22,2007,modern_panel,2.8,True,no_renovation,Shchukinskaya,Tagansko-Krasnopresnenskaya,5,walk,12.84,16736000,183400,6.75,agency
S022929,2025-11-13,Timiryazevsky,SAO,55.83382,37.54026,55.0,34.2,9.4,2,16,22,2002,modern_panel,2.7,True,designer,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,9,walk,10.21,20995000,381900,19.5,owner
S022930,2023-09-21,Desyonovskoye,NAO,55.52633,37.49397,68.9,47.8,13.0,2,9,17,2018,modern_panel,2.8,True,euro,Tyoply Stan,Kaluzhsko-Rizhskaya,47,transport,26.53,8493000,123300,15.5,agency
S022931,2020-12-04,Tsaritsyno,YuAO,55.62396,37.67262,52.1,35.6,11.6,1,14,17,1986,panel,2.7,True,euro,Kantemirovskaya,Zamoskvoretskaya,27,transport,14.81,7062000,135500,6.75,agency
S022932,2022-12-18,Gagarinsky,YuZAO,55.71709,37.58581,60.0,37.6,6.0,2,2,9,1974,panel,2.8,True,cosmetic,Frunzenskaya,Sokolnicheskaya,36,transport,4.64,14470000,241000,10.0,agency
S022933,2022-04-11,Tsaritsyno,YuAO,55.62954,37.67617,72.4,40.5,8.0,2,18,25,2003,monolith,2.8,True,cosmetic,Trubnaya,Lyublinsko-Dmitrovskaya,74,transport,14.26,9641000,133200,12.0,agency
S022934,2023-06-27,Marushkinskoye,NAO,55.56164,37.26038,84.9,57.0,15.2,4,5,9,2000,monolith,2.8,False,euro,Troparyovo,Sokolnicheskaya,70,transport,31.12,9131000,107500,10.0,agency
S022935,2022-10-14,Strogino,SZAO,55.78413,37.40823,86.4,58.1,15.9,3,7,22,1988,panel,3.0,True,cosmetic,Strogino,Arbatsko-Pokrovskaya,4,walk,13.71,26881000,311200,10.0,agency
S022936,2024-05-20,Kievsky,TAO,55.38289,36.75742,74.9,43.7,6.6,2,4,9,1968,brick,2.7,True,cosmetic,Perovo,Kalininskaya,307,transport,68.18,4196000,56000,18.5,agency
S022937,2022-12-13,Basmanny,CAO,55.75407,37.67094,67.0,41.6,9.1,2,5,22,2004,monolith,3.0,True,cosmetic,Elektrozavodskaya,Arbatsko-Pokrovskaya,37,transport,3.14,24273000,362600,10.0,agency
S022938,2020-11-09,Yuzhnoye Medvedkovo,SVAO,55.8905,37.64901,57.0,37.7,6.5,1,11,17,2017,monolith,2.7,True,euro,Shabolovskaya,Kaluzhsko-Rizhskaya,77,transport,15.29,7475000,131200,6.75,agency
S022939,2021-07-04,Danilovsky,YuAO,55.71834,37.62635,92.4,58.2,10.8,3,4,9,2005,brick,3.0,True,cosmetic,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,50,transport,3.97,19444000,210400,11.0,agency
S022940,2024-09-24,Yuzhnoye Tushino,SZAO,55.8427,37.42276,36.2,24.5,11.0,1,2,5,1951,brick,2.8,True,cosmetic,Tulskaya,Serpukhovsko-Timiryazevskaya,81,transport,15.83,6947000,191700,18.5,owner
S022941,2023-08-13,Rogovskoye,TAO,55.26341,37.03272,85.2,47.7,11.2,3,6,17,2005,monolith,2.5,True,euro,Dostoevskaya,Lyublinsko-Dmitrovskaya,276,transport,65.92,6275000,73700,15.5,owner
S022942,2020-07-05,Sokol,SAO,55.8368,37.50941,43.2,26.5,7.7,1,24,25,1976,panel,2.5,True,designer,Chistye Prudy,Sokolnicheskaya,39,transport,11.55,7670000,177500,6.75,owner
S022943,2025-10-07,Metrogorodok,VAO,55.81753,37.76957,34.6,22.8,6.3,1,3,9,1962,khrushchev,2.7,True,euro,Mayakovskaya,Zamoskvoretskaya,48,transport,11.69,3995000,115500,19.5,owner
S022944,2022-06-02,Khoroshyovo-Mnyovniki,SZAO,55.77295,37.46808,45.2,28.6,6.0,1,17,22,2014,modern_panel,2.5,False,cosmetic,Rizhskaya,Kaluzhsko-Rizhskaya,46,transport,9.79,8918000,197500,12.0,owner
S022945,2021-10-11,Khamovniki,CAO,55.72374,37.58502,49.6,33.9,10.1,1,5,9,1994,panel,2.7,True,euro,Arbatskaya (F),Filyovskaya,31,walk,4.03,21047000,424300,11.0,agency
S022946,2023-09-30,Sokolniki,VAO,55.7843,37.67157,61.7,40.3,11.3,1,3,17,1977,panel,3.2,True,cosmetic,Sokolniki,Sokolnicheskaya,7,walk,4.64,17535000,284400,15.5,agency
S022947,2020-01-22,Pokrovskoye-Streshnevo,SZAO,55.81678,37.44743,63.8,36.1,13.0,2,1,9,2003,modern_panel,2.5,True,cosmetic,Sokolniki,Sokolnicheskaya,64,transport,12.9,7257000,113700,8.5,owner
S022948,2022-07-18,Sokolniki,VAO,55.78846,37.67858,89.9,57.6,13.2,3,18,25,2001,modern_panel,2.7,False,euro,Preobrazhenskaya Ploshchad,Sokolnicheskaya,27,transport,5.28,19381000,215600,12.0,owner
S022949,2024-03-16,Dmitrovsky,SAO,55.85443,37.54293,91.0,60.6,8.1,3,7,12,1955,stalin,3.0,False,cosmetic,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,31,transport,12.19,19668000,216100,18.5,agency
S022950,2023-03-18,Marfino,SVAO,55.84822,37.58642,53.9,34.0,12.9,2,5,9,2021,modern_panel,2.7,True,cosmetic,Ulitsa Podbelskogo,Sokolnicheskaya,41,transport,10.71,7427000,137900,10.0,agency
S022951,2020-07-10,Krasnopakhorskoye,TAO,55.43937,37.29907,44.7,28.7,10.5,1,3,12,1980,panel,2.7,True,designer,Nagornaya,Serpukhovsko-Timiryazevskaya,132,transport,40.4,2515000,56200,6.75,agency
S022952,2020-04-11,Ochakovo-Matveyevskoye,ZAO,55.69491,37.47512,38.3,24.5,12.1,1,5,12,2011,modern_panel,2.7,True,cosmetic,Molodyozhnaya,Arbatsko-Pokrovskaya,31,transport,11.24,5218000,136100,6.75,agency
S022953,2021-05-20,Marfino,SVAO,55.83411,37.57802,70.9,47.1,11.6,3,2,12,2012,modern_panel,2.7,False,cosmetic,Rimskaya,Lyublinsko-Dmitrovskaya,49,transport,9.31,11072000,156100,11.0,agency
S022954,2024-05-11,Yuzhnoye Medvedkovo,SVAO,55.87282,37.62671,63.9,42.3,9.8,2,5,17,1950,stalin,3.5,True,euro,Sviblovo,Kaluzhsko-Rizhskaya,35,transport,13.23,17943000,280900,18.5,owner
S022955,2023-12-05,Nagatino-Sadovniki,YuAO,55.65883,37.68317,38.3,21.1,10.2,1,6,12,2008,brick,2.5,True,designer,Nagatinskaya,Serpukhovsko-Timiryazevskaya,15,walk,11.27,11129000,290600,15.5,owner
S022956,2025-10-09,Bibirevo,SVAO,55.88101,37.57608,91.8,58.9,12.8,4,3,17,1975,panel,2.5,True,euro,Molodyozhnaya,Arbatsko-Pokrovskaya,86,transport,14.41,15486000,168600,19.5,owner
S022957,2021-08-14,Yasenevo,YuZAO,55.60193,37.55001,70.7,48.7,10.5,2,6,9,2019,modern_panel,2.7,True,no_renovation,Yasenevo,Kaluzhsko-Rizhskaya,3,walk,17.47,16522000,233800,11.0,agency
S022958,2023-03-12,Khamovniki,CAO,55.72707,37.58056,81.8,52.5,9.8,3,9,9,1986,panel,2.8,True,euro,Kievskaya,Koltsevaya,20,walk,3.9,42230000,516200,10.0,agency
S022959,2021-09-18,Meshchansky,CAO,55.79297,37.66502,35.6,21.3,9.8,1,5,9,1980,panel,2.8,True,euro,Dostoevskaya,Lyublinsko-Dmitrovskaya,18,transport,5.15,13675000,384300,11.0,owner
S022960,2026-01-26,Veshnyaki,VAO,55.74696,37.7983,90.3,57.1,13.4,3,3,22,2021,monolith,2.8,True,euro,Pervomayskaya,Arbatsko-Pokrovskaya,34,transport,11.13,17824000,197500,19.5,owner
S022961,2021-01-20,Zamoskvorechye,CAO,55.75613,37.64014,61.8,34.8,8.6,2,5,17,1960,khrushchev,2.8,True,euro,Polyanka,Serpukhovsko-Timiryazevskaya,12,walk,1.24,24470000,396000,6.75,agency
S022962,2022-09-09,Vostochnoye Izmaylovo,VAO,55.7923,37.81277,107.7,69.0,13.6,5,7,9,1964,brick,2.8,True,cosmetic,Rimskaya,Lyublinsko-Dmitrovskaya,46,transport,12.74,16736000,155400,12.0,agency
S022963,2020-02-23,Filyovsky Park,ZAO,55.72588,37.44302,50.3,29.7,9.2,2,13,17,2009,modern_panel,2.5,False,designer,Novokuznetskaya,Zamoskvoretskaya,45,transport,11.56,9497000,188900,8.5,agency
S022964,2023-07-19,Novofyodorovskoye,TAO,55.33914,36.93844,78.5,49.0,12.4,3,1,12,2013,monolith,3.0,False,euro,Taganskaya,Koltsevaya,260,transport,63.0,6365000,81100,15.5,owner
S022965,2021-02-11,Filimonkovskoye,NAO,55.57253,37.36486,50.3,30.5,12.3,1,4,9,1941,stalin,3.5,True,no_renovation,Park Pobedy,Arbatsko-Pokrovskaya,88,transport,25.78,3675000,73000,6.75,agency
S022966,2025-12-31,Danilovsky,YuAO,55.72022,37.64592,87.2,59.7,8.4,3,3,22,1969,khrushchev,3.2,True,no_renovation,Ploshchad Ilyicha,Kalininskaya,27,transport,4.06,15350000,176100,19.5,agency
S022967,2022-09-08,Danilovsky,YuAO,55.71392,37.62523,64.5,41.1,10.5,2,17,17,2020,modern_panel,2.8,False,euro,Yasenevo,Kaluzhsko-Rizhskaya,56,transport,4.45,13580000,210500,12.0,owner
S022968,2025-04-13,Moskovsky,NAO,55.57681,37.34737,64.6,40.8,13.3,2,5,5,2007,monolith,2.7,True,no_renovation,Shabolovskaya,Kaluzhsko-Rizhskaya,85,transport,26.11,7007000,108500,23.5,agency
S022969,2021-10-21,Danilovsky,YuAO,55.70875,37.61685,74.7,42.5,12.0,2,4,9,1965,khrushchev,2.7,True,cosmetic,Kurskaya,Koltsevaya,28,transport,5.03,12052000,161400,11.0,agency
S022970,2022-08-15,Koptevo,SAO,55.84674,37.51717,81.7,49.4,14.0,4,1,25,1961,khrushchev,2.7,True,no_renovation,Rechnoy Vokzal,Zamoskvoretskaya,37,walk,12.19,8171000,100000,12.0,owner
S022971,2020-07-03,Zelenograd,ZelAO,55.97871,37.20413,49.9,27.6,10.2,2,12,17,2022,modern_panel,3.0,False,euro,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,75,transport,36.07,3548000,71100,6.75,agency
S022972,2024-11-17,Konkovo,YuZAO,55.65509,37.52665,49.7,27.8,9.7,1,9,9,2021,modern_panel,2.5,True,cosmetic,Yasenevo,Kaluzhsko-Rizhskaya,21,transport,12.47,10786000,217000,23.5,owner
S022973,2021-04-14,Metrogorodok,VAO,55.81975,37.77521,89.2,53.4,11.8,3,10,12,2007,monolith,2.5,True,no_renovation,Ulitsa Podbelskogo,Sokolnicheskaya,14,walk,12.12,14123000,158300,11.0,owner
S022974,2023-09-16,Shchapovskoye,TAO,55.36024,37.54025,59.4,33.7,12.7,2,8,9,1995,brick,2.5,True,euro,Strogino,Arbatsko-Pokrovskaya,197,transport,44.07,4651000,78400,15.5,agency
S022975,2025-08-29,Ryazanovskoye,NAO,55.47877,37.5279,53.3,31.3,9.8,1,8,25,2009,monolith,3.2,True,euro,Kantemirovskaya,Zamoskvoretskaya,87,transport,31.14,6039000,113400,19.5,agency
S022976,2020-01-30,Zelenograd,ZelAO,55.98244,37.17662,66.5,45.6,8.3,2,23,25,1949,stalin,3.2,True,euro,Pechatniki,Lyublinsko-Dmitrovskaya,194,transport,37.6,5212000,78300,8.5,owner
S022977,2021-09-12,Kievsky,TAO,55.39871,36.78072,51.5,33.7,11.0,2,2,9,2021,monolith,2.7,True,euro,Ugreshskaya,MCC,276,transport,65.94,3274000,63600,11.0,owner
S022978,2025-08-01,Perovo,VAO,55.77344,37.78358,74.2,44.6,11.7,2,5,12,2017,modern_panel,2.8,False,euro,Pervomayskaya,Arbatsko-Pokrovskaya,24,transport,10.41,15924000,214500,19.5,agency
S022979,2024-08-11,Basmanny,CAO,55.77657,37.66257,80.4,55.9,16.3,3,1,5,1988,panel,2.5,False,euro,Komsomolskaya,Koltsevaya,21,transport,3.63,30888000,384200,18.5,agency
S022980,2024-03-21,Mikhaylovo-Yartsevskoye,TAO,55.41396,37.16826,51.6,34.8,8.3,1,3,17,1980,panel,2.5,False,no_renovation,Yasenevo,Kaluzhsko-Rizhskaya,126,transport,47.3,2369000,45900,18.5,agency
S022981,2025-04-17,Tyoply Stan,YuZAO,55.61322,37.45619,53.1,31.4,7.6,1,8,12,2001,modern_panel,2.7,True,euro,Tyoply Stan,Kaluzhsko-Rizhskaya,18,transport,18.74,11346000,213700,23.5,agency
S022982,2020-11-15,Severnoye Tushino,SZAO,55.8513,37.44115,92.3,61.6,15.2,4,2,5,2006,monolith,2.8,True,cosmetic,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,28,transport,15.6,15136000,163900,6.75,owner
